ref_date,SRS,PRS
2021-05-07,0.39989989191395986,0.17174176215543938
2021-05-08,0.4014098542296842,0.17394687828472488
2021-05-09,0.4103798864481553,0.1782315888773743
2021-05-10,0.41187430548618,0.1725482251234849
2021-05-11,0.5229494670472291,0.1808596456235691
2021-05-12,0.5142800735689531,0.18225276528773268
2021-05-13,0.443355871486951,0.1621061051107532
2021-05-14,0.4762090100272984,0.16835651141279392
2021-05-15,0.474977598487218,0.16914641219711257
2021-05-16,0.4756061343282468,0.17605403216932455
2021-05-17,0.4467488605117889,0.1650492343513019
2021-05-18,0.4285470998067989,0.16477178909926302
2021-05-19,0.4709144602956421,0.1835361781419076
2021-05-20,0.45915641347644925,0.18496598284826177
2021-05-21,0.4623089933837582,0.19130447268484432
2021-05-22,0.46196719979449713,0.19323030481500172
2021-05-23,0.46996551532993674,0.1939499645063844
2021-05-24,0.4534622239064545,0.1840058946969521
2021-05-25,0.4649517797222992,0.20115547156658295
2021-05-26,0.44911167881627423,0.18637686536904904
2021-05-27,0.4046982150555146,0.18093965205944507
2021-05-28,0.3953077181986611,0.17844505275946929
2021-05-29,0.39260873819441106,0.17887152338038045
2021-05-30,0.40734974917986594,0.21956025253431535
2021-05-31,0.4565596694998794,0.22835203146612432
2021-06-01,0.4179367744793846,0.2307746417540263
2021-06-02,0.2012629338707148,0.1636703466168286
2021-06-03,0.1884065699073417,0.15876185443247542
2021-06-04,0.18407092894524976,0.15912548338658505
2021-06-05,0.18209098359734077,0.15772343889017246
2021-06-06,0.16271057793375282,0.13277169581329323
2021-06-07,0.16197096000139247,0.13820615021305777
2021-06-08,0.19383343832244276,0.16670208703230113
2021-06-09,0.14574742799509657,0.1498387578931112
2021-06-10,0.1676798288331691,0.15927817351175613
2021-06-11,0.16295535641150669,0.1568905245959176
2021-06-12,0.14692462997171796,0.12788650972635887
2021-06-13,0.16217179051587863,0.16000668408611018
2021-06-14,0.15111959634949593,0.12731154979693235
2021-06-15,0.14854006473674664,0.15362384265338733
2021-06-16,0.25427690354109744,0.191356382622668
2021-06-17,0.24154032998388733,0.18975286504277353
2021-06-18,0.24987277387704804,0.2016681813386196
2021-06-19,0.2490405000262805,0.2014508914564132
2021-06-20,0.33823546203555166,0.22151743586680647
2021-06-21,0.33102042915837415,0.2181675729711115
2021-06-22,0.3267933175379106,0.22696891611002973
2021-06-23,0.3322604790134944,0.22571567828031353
2021-06-24,0.35298951483466295,0.23394816212980168
2021-06-25,0.33934101056437693,0.2198102582583827
2021-06-26,0.34271039164938977,0.21750734760105409
2021-06-27,0.35943451395668086,0.2206891769014399
2021-06-28,0.3505987712319603,0.21982281294153072
2021-06-29,0.2953972772838453,0.21587335818553752
2021-06-30,0.31698000078036825,0.2065706244279787
2021-07-01,0.31262574488227773,0.20642941417430777
2021-07-02,0.26136039487635104,0.18445203538942656
2021-07-03,0.2666840591545397,0.1822916400862765
2021-07-04,0.2557184491055805,0.16027699702383455
